id,speed
110,9.68889664556345
111,9.04571534917558
112,19.600965324230277
113,32.62052342966012
114,33.68796087673665
115,48.398974748001706
116,48.56975445466556
117,42.00203635678937
118,30.384836473243563
119,23.749378073898427
120,19.448281778984935
121,17.249464964810446
122,29.463191790289084
123,47.11697444811786
124,46.99164147689178
125,43.51277782832983
126,45.164911165203584
127,35.32170595358767
128,42.92118192945978
129,33.95284656222266
130,48.816179538746105
131,47.42951734991789
132,46.5743915269028
133,26.224592497865284
134,22.692451629162917
135,22.247105854664092
136,40.48694559824437
137,47.02049342180072
138,49.51720593936332
139,47.48414218983714
140,46.57280978452337
141,44.135883392493504
142,27.299820767928086
143,16.247936498700533
144,21.398731458495114
145,17.947901942736973
146,18.28777307240106
147,49.07332912575133
148,49.564635266022805
149,47.416279353215565
150,47.67871034474099
151,15.34838627367978
152,15.648590766048619
153,14.725231320541099
154,8.79807156453316
155,20.980971111652412
156,36.1524078771298
157,42.03347535033498
158,35.137645131331304
159,43.16162536893222
160,48.048611462776755
161,49.740585631534366
162,48.66858431145589
163,47.88934503762958
164,44.98990359272328
165,28.43506522878333
166,15.885020241639458
167,21.19544885159763
168,18.716444290376288
169,18.864083911380387
170,12.714360836107256
171,12.180278401983964
172,47.610323170387815
173,48.21342091308228
174,43.60702300491994
175,26.13754325572441
176,22.725528103806635
177,15.347850946501085
178,17.65796820867415
179,9.549898564042444
180,46.91351256631204
181,48.36309121962037
182,49.417404788195356
183,48.7355485511179
184,40.896224178237496
185,18.23015622916188
186,16.824616335977005
187,38.917952474078085
188,32.24560199040973
189,47.7757377342297
190,44.65666587112524
191,45.671442001518486
192,37.16312166743262
193,38.26181401375097
194,34.521572304984
195,34.96979959280888
196,34.272086050645974
197,40.36898345351258
198,39.380433850223994
199,47.97195331252487
200,46.65297738937902
201,28.23432755027986
202,26.1916705746324
203,19.265151519552933
204,17.555044376026217
205,18.98839922843113
206,40.257302503913294
207,40.42277458467471
208,49.43653164962527
209,49.215450510579245
210,47.84933090771703
211,46.73057803142223
212,28.758016918384122
213,16.480801641252814
214,25.345523979139877
215,21.93637216090186
216,16.800961015261922
217,21.842817640990525
218,45.49836093513982
219,47.71754563572863
220,46.58788530623269
221,44.440695583725876
222,28.269263698055436
223,17.574195285932213
224,11.966923681605879
225,22.927880815710218
226,49.01147595768235
227,48.0732837210791
228,16.641306511622208
229,24.12469416880744
230,19.920132396620417
231,20.142304656200334
232,46.236469952146265
233,48.38838713536559
234,46.30518506265899
235,18.64177605735515
236,25.06788424678315
237,21.006155189359273
238,22.369652651968746
239,41.632554446589424
240,31.572175683219275
241,36.62409606283253
242,47.322650066977694
243,48.54184241598253
244,47.84999023978229
245,48.48157104840827
246,29.232121002140563
247,20.92803858604793
248,19.22163738719683
249,19.642336895920046
250,19.456438632714086
251,32.3207383035784
252,42.766571910625736
253,28.89029324524918
254,32.674224253981684
255,47.49118939377081
256,46.74587011558653
257,45.22781285401381
258,43.74546762806552
259,42.40744310076543
260,40.14683217281722
261,36.275769281693385
262,41.07627801972022
263,43.25657806721455
264,30.87648397164406
265,42.3455303255194
266,48.118008732719986
267,43.112016864039795
268,17.196630779208718
269,23.13845463174882
270,20.805492165636586
271,19.446117011474588
272,19.136895999443226
273,15.42974835245165
274,46.314000458474865
275,48.51453271901126
276,48.727325453265514
277,47.93563695497542
278,26.186282932878076
279,14.094526252592914
280,15.056654312112347
281,22.578302171194863
282,20.31151667601112
283,14.200676111378012
284,11.566833685518112
285,12.734672834698747
286,48.70588422231388
287,48.00262846011574
288,12.014898506186844
289,15.140407903916916
290,14.394488210914655
291,10.61894938051883
292,10.251577906217847
293,22.22803937400624
294,46.41706097271746
295,48.590243949737854
296,47.497350213871606
297,34.18029639212303
298,21.12750007515245
299,33.54770313582317
300,25.77584023591625
301,21.201400130473658
302,24.40406087568557
303,42.25924698618888
304,43.00944897253411
305,51.01845194436468
306,49.75293637866701
307,49.970491253867245
308,43.74232071820021
309,29.164801595998473
310,18.74876438537993
311,7.419593479843874
312,39.648044402612875
313,30.033752934475924
314,34.985574501457386
315,49.33272593880883
316,47.48024932894456
317,38.68453002102806
318,29.64654589236643
319,33.34798668298302
320,44.321394597802836
321,46.077369727059256
322,46.25202543595495
323,46.91850858120437
324,45.46142999053906
325,42.15661985149169
326,45.32164959594175
327,40.94025050511559
328,42.395257215596956
329,36.170339371777374
330,34.81245710262501
331,41.08283463540109
332,42.204378791947256
333,35.027514711596936
334,28.714388973160446
335,40.423398198970844
336,46.577890148370216
337,46.545481714840385
338,13.904464312427603
339,20.550137131481407
340,21.22044875242662
341,24.717639458240892
342,43.36234406594495
343,44.6202808065045
344,49.28702609831959
345,48.812182996843966
346,48.3362700164147
347,16.35389189173719
348,39.15141297274398
349,49.910627848374
350,49.113639815060836
351,48.6704864278077
352,31.934384610370927
353,16.632535140974124
354,24.37151301872701
355,18.831484540127544
356,16.39231432454413
357,22.65206544486301
358,35.41857623283003
359,42.95832773065291
360,42.94636424783007
361,49.996639886342216
362,17.809168238359536
363,24.366908352241662
364,20.392150599383704
365,17.17971036165534
366,12.109126157285829
367,23.172850133233062
368,41.90537304850648
369,49.560090881626735
370,48.89710710760887
371,48.31072667294977
372,47.381389423784945
373,16.31564331869244
374,19.268161997318828
375,9.542625604082628
376,21.11077917797048
377,33.5266739521284
378,38.31954129264259
379,49.11939342492952
380,30.958959579273
381,16.988983072479037
382,15.57061495417007
383,28.478964069957232
384,47.87750547729634
385,48.24413622608032
386,47.53225903735958
387,45.35813007706716
388,42.39895070716726
389,38.89632707964875
390,33.783745491815814
391,31.999727585011954
392,48.9245257915362
393,49.54461184517272
394,48.05120581121357
395,16.900587324157488
396,18.477274532036716
397,24.881993530750517
398,21.99726140985273
399,16.05421489405702
400,12.01670619443444
401,33.618930948964724
402,38.742218056372174
403,50.236685097231806
404,47.50805794639103
405,45.11364286230778
406,32.36763017073674
407,17.760916893957198
408,20.047206222350884
409,19.339810496412067
410,18.390298465929735
411,10.002201253153718
412,40.710522791332316
413,36.58234956254955
414,41.46377978368955
415,49.7498134231565
416,48.02763634329901
417,47.61371597006319
418,46.84845342605188
419,32.63776247164267
420,18.28941662510017
421,9.799611898309825
422,42.32160402252256
423,38.22752368577623
424,49.90479319881469
425,50.0827432985898
426,48.407297042314006
427,36.61712293557681
428,30.706874827616463
429,42.928115666101185
430,40.86715343851052
431,47.9054245035236
432,46.93031333391891
433,45.08784359573974
434,29.518134839216337
435,33.040165807150466
436,25.556730441296345
437,24.97771785871812
438,48.564927958567715
439,48.51137344661762
440,48.87617109357888
441,43.69143170285663
442,36.654604599863454
443,35.8869975101256
444,30.244572157809557
445,36.29024056110327
446,31.627753744828315
447,33.80569682179355
448,46.80663369819684
449,46.674303675667964
450,46.66730252500482
451,45.141119501064516
452,44.35159090428171
453,43.47782176440557
454,43.07710669383661
455,40.236494570003636
456,40.68317344791927
457,42.87687983917491
458,48.52155424313587
459,49.258866120293284
460,39.880768509306435
461,27.435854269914458
462,30.584630979612346
463,28.50389124553056
464,32.10081228347304
465,38.378193376821606
466,48.03044980789715
467,49.04785272431677
468,48.161461846295396
469,48.755937920953265
470,25.51246963968277
471,30.675512132087903
472,29.30546662317093
473,27.39358503562632
474,19.00478354197098
475,26.87018365264138
476,48.439642418432925
477,47.991895511257034
478,39.84651164847434
479,31.23678092458312
480,31.141093659073732
481,26.601205129520352
482,24.491023334863513
483,48.01049425375138
484,47.43691608501143
485,46.87669126392725
486,31.823052842319566
487,36.707810094145515
488,32.63235784485768
489,17.443013094670786
490,14.46264313550809
491,39.41417226884604
492,45.08212439194026
493,47.38782555861093
494,47.688597500391964
495,46.8685438360394
496,24.320614320247184
497,33.000748701183895
498,44.22336566883978
499,47.24535005510193
500,48.47988008304334
501,48.83099169413663
502,48.428467488404515
503,48.00822077619354
504,38.84176587578202
505,40.05162687030918
506,32.905044790678126
507,29.389980810571547
508,28.670917350143025
509,45.89619000334689
510,46.663364351359924
511,46.75955216484325
512,45.42664652238896
513,45.01176375150343
514,45.257998209602775
515,41.93428244663238
516,43.964638929006455
517,43.04952146925957
518,47.03437825930835
519,46.91264361216916
520,19.84392031303714
521,23.51039340503584
522,21.91694860582476
523,21.843974487526502
524,16.592668077254913
525,45.59919056826168
526,47.55684188466735
527,47.79302526644796
528,46.42545463845696
529,29.807997576306565
530,20.7833703099272
531,27.027118193628183
532,21.8142031727953
533,17.833752633415127
534,14.952911168413575
535,46.77698847081427
536,27.89011236585534
537,15.745641832924179
538,18.68417408775282
539,19.595606665156154
540,15.26667354215439
541,12.2499639761453
542,45.47225379929208
543,44.084049466032276
544,48.16690748560451
545,44.62730057384633
546,13.847930572756406
547,21.21559418811664
548,22.304130141673177
549,21.68403386327608
550,18.43787175483067
551,40.03395750806757
552,40.47594350085523
553,48.315850887393665
554,48.11532066401551
555,44.63274039806074
556,27.958752436611885
557,17.984912126588014
558,22.76126800449404
559,22.87559197679858
560,18.304402989951125
561,19.437745358278402
562,19.723909044594873
563,18.171379856681366
564,15.006739721299724
565,10.830269878979966
566,44.826133167763274
567,39.46839336830158
568,40.73008346287508
569,49.85692011908845
570,49.22382152148204
571,32.739984445665975
572,41.60061054526174
573,46.38843132634593
574,46.706986412197224
575,47.654889879028794
576,46.59095492091029
577,44.765194045963376
578,42.170388779569436
579,42.58106843615943
580,44.16703633082965
581,37.811440326489446
582,49.003350815952565
583,48.92317649438668
584,15.133041433617228
585,18.6519092218044
586,24.10802049767501
587,22.000173495155863
588,19.317717389534277
589,17.769423412381574
590,19.081559678380007
591,17.66267012698572
592,46.0169546852287
593,48.104015502339045
594,47.93516111610842
595,46.78025380809809
596,45.19044343071621
597,28.618567960742286
598,26.827787808859128
599,20.551072318849158
600,14.798728780879644
601,47.86681252338908
602,47.69071128093797
603,44.78894102645419
604,14.736819568550072
605,18.80671187460272
606,37.62175737876866
607,40.964183314224165
608,49.15918896298034
609,49.55622947832294
610,48.66361397331706
611,47.43716783509296
612,43.00226110340908
613,12.56742126333144
614,21.365770249193535
615,14.964062722759857
616,14.42330635264711
617,16.04188147361306
618,10.962270627442633
619,19.016081441207024
620,43.430057366686015
621,51.13200444702154
622,50.471207826993854
623,49.74540819744705
624,46.28879558850629
625,27.85156370217713
626,19.942099762523018
627,18.438947003976775
628,21.485877571882497
629,13.072800384072165
630,22.309421830553035
631,50.08022723740654
632,48.86307708344833
633,48.07227206134724
634,41.78384897999921
635,27.26619313772025
636,26.00654237902943
637,48.35089546426998
638,48.87041024262669
639,48.08970307733261
640,41.036300749072474
641,42.063434820545204
642,39.91042172870927
643,41.15374257896276
644,38.13184723960768
645,37.649390367764944
646,38.69685912060845
647,48.148274806705025
648,48.00921201685284
649,47.07882390268944
650,45.024962131961765
651,16.796925359337823
652,18.844513177913996
653,11.218594201021244
654,19.61582609814393
655,47.596950353463804
656,47.87815020489589
657,47.44270188843674
658,46.06542037025118
659,45.11621144112719
660,43.20174355802148
661,14.8900698923425
662,22.953000588792285
663,16.40575106705412
664,18.050360952587322
665,17.08334351502054
666,17.16079964974526
667,9.94208892065598
668,41.02934329604877
669,37.86520751073125
670,42.24659078629553
671,47.97348615425445
672,44.49060300783752
673,22.891572597986947
674,16.68701793587845
675,34.70958177163272
676,47.573492397731535
677,47.39889267315962
678,45.98137988324911
679,13.130561798627996
680,22.34506575489672
681,18.011560691468016
682,18.63825162556271
683,17.211999549360943
684,44.161126714387485
685,48.200831513784
686,47.13128202575877
687,46.89566557185575
688,45.1276487249708
689,26.79547475659079
690,14.036441958017885
691,20.999910790620387
692,15.742686706513142
693,15.097849840349358
694,49.95168841563271
695,49.37538790190381
696,39.56541102573545
697,26.558048014244104
698,25.96408545321445
699,19.606784700818203
700,17.079280907836566
701,18.948106936527516
702,40.68825062950864
703,46.15734837922456
704,47.72175184428199
705,47.61269322800475
706,47.11842613642313
707,46.60642873683892
708,42.42616831818983
709,42.15044707558969
710,43.46324411639683
711,42.75703643717353
712,41.15642704335248
713,42.40596360597968
714,38.84345040507777
715,44.914085157829575
716,37.59983706148214
717,44.163866712359
718,47.531849397431984
719,26.68719123587877
720,12.187804713251888
721,9.283863053766687
722,7.268219434621777
723,42.17812956194522
724,41.41958747438891
725,47.33270144302816
726,46.573746202215425
727,26.46668182746604
728,16.561581807437403
729,15.417469947749046
730,10.442606169491052
731,42.98402684680414
732,47.49121160241163
733,48.98311607758654
734,44.5487061325348
735,12.532785483540659
736,12.563548589250258
737,12.410267099280304
738,13.507615177866981
739,6.993222601043161
740,32.439422438617456
741,40.52255283199558
742,48.496994588998014
743,48.90698999145228
744,48.18436678488883
745,27.419850791594683
746,15.054973296027407
747,19.553313370707293
748,19.473440454660643
749,16.98988305224524
750,16.9924701242552
751,16.295976546200656
752,40.18517839320608
753,48.40851317660227
754,48.65356676213455
755,47.76873746723778
756,47.10801105686743
757,12.820536776922358
758,17.01240104825474
759,14.569430436502733
760,16.3659816992888
761,11.43372975339183
762,21.688746330648517
763,45.99134093799711
764,36.65645004769293
765,39.5985613538668
766,49.10487698839792
767,48.56193380728388
768,42.25900378082451
769,23.680482442429458
770,19.746748813524196
771,20.717496196120543
772,32.959626049275194
773,46.13800381407279
774,46.75653845317302
775,46.199392112417904
776,45.854563312998614
777,45.79120571600758
778,41.99455760495282
779,37.534413353874434
780,47.83835336334191
781,47.6492218328204
782,47.06464690369918
783,14.045016543048686
784,16.840394084854807
785,17.476780596778607
786,14.302805651722169
787,15.121961921476649
788,9.058887576802665
789,23.15629746780028
790,48.45499505121911
791,48.59542310845795
792,47.15871542536105
793,48.19074846411781
794,19.675742802103166
795,18.505847578298596
796,14.147970360829637
797,9.189202099303468
798,23.916898549680493
799,46.895387974165146
800,27.14710148596916
801,12.550255858754571
802,14.786809734304388
803,13.01037877057961
804,15.364398043085927
805,11.900304311272063
806,35.27108902409119
807,41.65155011318652
808,48.11016898459374
809,47.28875080344829
810,47.62270824752486
811,46.99083128420943
812,26.685011366578937
813,11.484908809223374
814,19.15938483262172
815,19.733474704824182
816,15.765735381723266
817,42.3199338064397
818,33.11211848415575
819,49.72369844245527
820,47.76237524953516
821,30.981699524008516
822,37.2587727032302
823,26.972007642467155
824,26.26761139276656
825,25.689017586071788
826,49.35239148340861
827,48.8105721377833
828,35.74909374287632
829,34.91223853202516
830,36.58077301609361
831,33.25460449209623
832,44.61561006628537
833,38.23123235823265
834,47.95990851385129
835,48.41684221810134
836,45.223645955892934
837,44.39892760093634
838,35.01131418101784
839,37.72737252318204
840,48.81052406263184
841,48.89995189650268
842,48.05162168309108
843,40.417212001376754
844,27.3189516256046
845,24.15912230622553
846,32.057194880320075
847,37.080943680131206
848,48.32534209331819
849,48.56949937255854
850,47.951086467091955
851,17.352827395417588
852,24.2431701574886
853,23.000394161075363
854,20.485678525820752
855,22.46420779023322
856,21.252120320845407
857,42.573732440968726
858,47.425791180660894
859,48.40778600355544
860,47.589990243589455
861,47.44992300032919
862,15.865963636514321
863,25.235558949234065
864,23.766916676408627
865,21.297179561160885
866,26.75752226628779
867,46.27381281857767
868,43.63829343159085
869,48.95245327913179
870,46.64105751197009
871,33.15995718816847
872,29.337415216229925
873,26.28805157917828
874,45.41535688257552
875,47.196884679849006
876,48.93926975134918
877,48.846005564924376
878,47.32803207070893
879,18.814971389207063
880,12.63339042579442
881,11.914712660276445
882,23.010036733373017
883,46.31287139170463
884,39.631206388657965
885,48.095258471843664
886,49.100732384914565
887,48.57183928221055
888,47.73465199425364
889,47.76459355426887
890,40.68140293821808
891,23.34953480520934
892,27.62489589001992
893,26.368250914462525
894,34.822925125553994
895,47.247085368823065
896,45.725860118820776
897,45.026512364719345
898,46.06204630826062
899,42.92291983266898
900,46.44564500156225
901,48.273552278857686
902,46.69308052830159
903,28.22774140669682
904,14.643275543276491
905,17.493733636640485
906,23.30773044149699
907,20.601032081971145
908,17.054908962000837
909,13.040481936574968
910,36.21842050352093
911,45.538619501091326
912,47.06761502053183
913,46.866818722780685
914,46.13099765023623
915,24.756761016071493
916,23.220820283097822
917,17.114378326867012
918,18.34076779517785
919,14.32671164733459
920,47.794429711049744
921,48.78056502486216
922,47.71900030563449
923,13.007152070561725
924,23.44629843167477
925,20.547297550706787
926,14.975155528907809
927,16.57135658851794
928,12.745257879551524
929,10.691358010963597
930,23.08973243546075
931,38.031491830977984
932,45.80455723898368
933,47.795979393917676
934,13.654011237223367
935,16.897526908372612
936,16.558797664245162
937,15.664905183634524
938,11.166228568632926
939,22.757352543503067
940,45.16572882172596
941,48.652501803809784
942,48.67243747355
943,47.634247652057454
944,47.28174838015608
945,29.32395762100393
946,15.054644476515382
947,25.16817416669546
948,23.00849475394846
949,16.4078946835656
950,40.142345048258925
951,47.92466514531116
952,48.93107501089635
953,47.031560320515396
954,40.732388935139376
955,22.24300369504442
956,22.284029810874454
957,15.79470178212222
958,42.247658330650616
959,34.91068174442502
960,45.75089253913525
961,47.24660953927433
962,48.18713248639761
963,46.62928532683721
964,45.273915676654845
965,42.773363432012324
966,43.78902359119028
967,42.13137039456047
968,42.30201132559075
969,42.63097939512757
970,39.8498684679292
971,36.98515404988253
972,47.29790374989038
973,14.488043681797267
974,18.075680912879985
975,22.974787831136258
976,17.363430229771065
977,15.056401045597607
978,16.78653915379788
979,13.987717395995617
980,11.225909632125719
981,20.986447869576644
982,48.765475741541906
983,47.43019668881076
984,49.08389546619121
985,47.50251379963171
986,25.985074274452497
987,18.521418805211415
988,15.623315471484021
989,9.422558687551929
990,33.56563234443583
991,44.99468163821526
992,49.221050058700584
993,47.56666249404444
994,47.30394851483858
995,46.382358105552385
996,26.90782978718895
997,13.684274619197382
998,17.10349434241082
999,22.28131196429767
1000,17.634120337479292
1001,16.18182230585337
1002,16.687455989643723
1003,10.800621584852768
1004,19.860782876670537
1005,45.10423509330609
1006,48.18031633415039
1007,46.831883032506035
1008,45.21058519698663
1009,28.23408285840746
1010,17.900348106515235
1011,20.034343655319677
1012,13.081002207313661
1013,12.68453901922161
1014,44.9873535072121
1015,48.37984554539876
1016,48.183685454455166
1017,28.551307585625057
1018,20.71987026295749
1019,25.662235066588853
1020,15.940759570330572
1021,16.651900111191363
1022,9.81874488890993
1023,38.93124629002954
1024,45.55602847257059
1025,38.50674568194773
1026,48.25531136500405
1027,28.989801291065103
1028,22.039998089834654
1029,19.131023828118153
1030,20.296270376296874
1031,18.79221159747473
1032,19.188452588149133
1033,41.9826823743697
1034,39.661945579475855
1035,45.10351916530715
1036,46.97144594620369
1037,47.6411825081843
1038,42.11069112921705
1039,39.81116127803845
1040,41.5118113057244
1041,39.45848158994886
1042,38.265564938074064
1043,37.1230852114753
1044,44.854004479385274
1045,37.426756623448334
1046,36.89155269620917
1047,48.03568790930456
1048,47.226630671551014
1049,47.440470060817354
1050,29.237520579730468
1051,21.260216409015946
1052,15.799073170418668
1053,8.845752718614524
1054,44.697319794847594
1055,48.47494915699124
1056,48.002569475842044
1057,46.579434405336336
1058,44.432652846583984
1059,13.332952115709737
1060,20.662058280650783
1061,15.90513042572037
1062,9.406201077233703
1063,39.526966113433495
1064,47.162692012632576
1065,39.957877120468
1066,49.094048817410986
1067,47.81557904274646
1068,48.87237274986397
1069,47.54748657368481
1070,47.04998933329002
1071,44.687049714975316
1072,13.029164303211466
1073,16.59615206156214
1074,13.748867218587636
1075,17.440882460510423
1076,34.68261424708248
1077,48.269667268753395
1078,45.09031300793787
1079,12.576233458676034
1080,17.783476364767456
1081,16.904280025454874
1082,16.801612193120192
1083,12.386492728097517
1084,46.84882539301975
1085,40.99221777687439
1086,45.345771477235
1087,47.414907735874245
1088,16.60296866938907
1089,9.321976879740836
1090,30.780815513597563
1091,33.684704380104606
1092,48.46421379951272
1093,48.01810089417797
1094,46.53881985324245
1095,40.29676236137351
1096,27.210704997451707
1097,23.585996155069175
1098,15.800792663277868
1099,16.785221878625624
1100,17.634351225893095
1101,31.596213643888508
1102,41.86529655225129
1103,39.84335774543968
1104,32.496877699216604
1105,32.4592328223201
1106,46.86423283058494
1107,47.33630140240389
1108,42.84818249019782
1109,43.06652527861844
1110,43.614552039017134
1111,39.52996913641279
1112,36.85290597774442
1113,44.19582915685825
1114,44.03979964210913
1115,47.88262446973604
1116,47.92213988837186
1117,47.18357672215216
1118,25.707367674009667
1119,23.460171518140196
1120,37.78201468810852
1121,39.76463948924336
1122,43.37673967384443
1123,49.08531649858719
1124,45.382926134460796
1125,27.961186070309456
1126,29.0282562249485
1127,27.413450195034653
1128,35.34647096683041
1129,40.79906766097985
1130,45.18044635289046
1131,48.273973027697835
1132,46.78232831568394
1133,44.884006304086064
1134,28.448425236740672
1135,17.13998938632434
1136,20.869136050466206
1137,20.931510357869843
1138,21.021323051614704
1139,15.855339129599479
1140,46.79717273917446
1141,43.38310857458813
1142,47.479105751815965
1143,48.818768291520556
1144,47.60872070308887
1145,27.238082122093495
1146,20.018974348234696
1147,19.629393781535228
1148,45.017868534332585
1149,42.856943841214616
1150,14.050332062732055
1151,23.539642293507928
1152,24.21903397573498
1153,19.261859794967588
1154,19.871736066963646
1155,13.820894594333385
1156,12.191522235334016
1157,22.194713743593148
1158,39.84140696546591
1159,35.18735796625156
1160,47.068932359115216
1161,47.077599878563355
1162,48.11247520500923
1163,46.8427884216562
1164,27.79478525538818
1165,22.05812726107884
1166,22.582798380647198
1167,20.057180001172302
1168,44.78582044167796
1169,46.80153743859793
1170,46.266872107230796
1171,42.97321620565722
1172,38.14543229304061
1173,37.982694219638184
1174,45.66068451006491
1175,47.68773259625168
1176,47.37348365394069
1177,29.01500507234269
1178,14.561658771849544
1179,17.591905256888715
1180,18.72822897869281
1181,19.79010141047676
1182,12.479712512479418
1183,44.962654870509404
1184,44.33056157312537
1185,46.5113995678162
1186,45.50059461833301
1187,45.17877761816321
1188,25.523965915255637
1189,14.891868090084193
1190,14.794078893117868
1191,15.6815547562158
1192,37.62597988949605
1193,46.324504464890204
1194,47.667975181192546
1195,47.228807866827374
1196,46.22074170405712
1197,41.515927243353666
1198,22.566323918847836
1199,42.19929349996364
1200,48.47210098823526
1201,47.371350094795204
1202,40.87531043208822
1203,12.72224363906819
1204,18.837523824363114
1205,15.539341314445409
1206,17.138643675184333
1207,9.954258530401368
1208,18.09305721022659
1209,35.36187524919198
1210,47.23551392124407
1211,46.474478507059466
1212,22.433126098655674
1213,21.600000557443963
1214,20.440107491335592
1215,17.55946186538505
1216,47.43248753563632
1217,48.66043422726828
1218,47.909967342543105
1219,42.78146522232793
1220,25.552441011439168
1221,23.68389674735223
1222,18.72048866900263
1223,20.65219791368237
1224,19.36075378503831
1225,18.53798780350667
1226,18.08947951145297
1227,40.07997026926009
1228,36.161114537435566
1229,37.169349415034254
1230,47.74343110794199
1231,47.63899879716279
1232,39.27444004456442
1233,39.56887321817644
1234,37.621140733113144
1235,48.369560574612635
1236,14.918339904492292
1237,21.87345308483584
1238,19.034124089732007
1239,14.495467681783632
1240,23.35984416686873
1241,46.59160158272079
1242,41.559648418424295
1243,43.84401847529437
1244,49.06228084301219
1245,47.688596909917486
1246,17.973363469291407
1247,25.379836389819577
1248,24.443904285648422
1249,11.697885252884184
1250,45.49907230729072
1251,49.207984203265376
1252,47.42002952604158
1253,47.647949444746544
1254,25.4871328172353
1255,16.634841400512506
1256,16.62249401908182
1257,41.36846335812606
1258,48.53440946319655
1259,47.13543592945756
1260,46.816699870340756
1261,45.047149010504015
1262,27.95225903622978
1263,23.96693443598903
1264,18.791360344627776
1265,18.81681763177962
1266,17.107878438379874
1267,16.31294867516124
1268,22.67195813477058
1269,48.16211635335071
1270,47.82279187261837
1271,48.29378774002626
1272,45.70416593300958
1273,13.926317559789048
1274,14.484814571776004
1275,17.090023078297335
1276,17.79620984721511
1277,13.584365131844143
1278,23.831346057232263
1279,37.7769367652808
1280,44.66810132687085
1281,37.61201701244171
1282,46.286258388017046
1283,47.7982686723818
1284,47.80443464340199
1285,23.837028923466374
1286,25.017383284229524
1287,20.563672566364705
1288,20.827379775507104
1289,20.305439173655653
1290,36.78705457669821
1291,47.90982848877097
1292,47.8416086164095
1293,44.342967271075906
1294,44.007535496252
1295,43.533417750805874
1296,43.8141377076177
1297,38.82508417773943
1298,45.76089093623592
1299,47.92920997866104
1300,46.33429267958518
1301,44.481918147047864
1302,22.78273025179401
1303,13.637568974915238
1304,23.925838979440037
1305,48.29504906937729
1306,48.19639523851017
1307,47.6356164013467
1308,47.40060208096732
1309,37.349258312378396
1310,29.815118628245525
1311,33.08385105381162
1312,26.03471593055537
1313,27.788593323071424
1314,17.377881599066274
1315,32.00202024830138
1316,40.45345661167947
1317,39.60243397862504
1318,43.96871907693755
1319,48.16230982177968
1320,46.771646450479636
1321,44.750590000018796
1322,16.20044909892953
1323,16.393668705147157
1324,19.680243468128904
1325,23.159037517516158
1326,47.96199445476609
1327,23.30041308331044
1328,21.083871430470158
1329,17.481509137443737
1330,20.247628057352163
1331,11.995946295075882
1332,22.275844204492234
1333,38.53336217041772
1334,39.563830824362654
1335,48.05361009956211
1336,47.19510517079621
1337,45.57165213982291
1338,17.650200966801577
1339,20.037160227356853
1340,19.872723142092404
1341,18.27690191437924
1342,49.26879923268139
1343,48.79224590354496
1344,43.08777007550293
1345,29.092737425331126
1346,25.200284817349555
1347,17.506163890306347
1348,18.509780379938764
1349,43.975260393795836
1350,41.78083297861285
1351,41.41632994889825
1352,42.24420088843069
1353,37.84790965306338
1354,40.303204117651745
1355,37.21506991217862
1356,44.40469424950696
1357,37.25211450351016
1358,47.75837727338045
1359,28.519009168699867
1360,27.25912943432716
1361,25.07566297857727
1362,20.543257802427405
